,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
8994,78912,Female,disloyal Customer,52,Business travel,Business,930,2,2,2,3,2,2,2,2,5,4,4,3,5,2,0,0.0,satisfied
8995,73403,Female,disloyal Customer,27,Business travel,Business,1005,2,2,2,5,3,2,3,3,4,5,4,4,4,3,0,0.0,neutral or dissatisfied
8996,31040,Male,Loyal Customer,33,Business travel,Business,2764,4,4,4,4,5,5,5,5,5,1,1,3,5,5,6,0.0,satisfied
8997,10291,Female,disloyal Customer,58,Business travel,Business,316,3,4,4,1,3,3,3,3,3,4,4,3,4,3,0,0.0,satisfied
8998,55582,Male,Loyal Customer,63,Personal Travel,Eco,1091,3,5,3,3,1,3,2,1,5,5,5,4,3,1,21,7.0,neutral or dissatisfied
8999,60225,Male,Loyal Customer,25,Business travel,Business,1546,3,3,3,3,3,3,3,3,1,3,4,1,4,3,0,0.0,neutral or dissatisfied
9000,107274,Male,Loyal Customer,31,Business travel,Business,3716,2,1,2,2,4,4,4,4,3,4,4,4,4,4,13,4.0,satisfied
9001,43192,Female,Loyal Customer,27,Business travel,Eco,651,4,2,3,2,4,4,4,4,4,5,4,2,3,4,0,0.0,satisfied
9002,107524,Female,Loyal Customer,54,Personal Travel,Eco,838,2,4,2,1,2,5,4,2,2,2,2,3,2,5,0,0.0,neutral or dissatisfied
9003,99916,Male,Loyal Customer,31,Personal Travel,Eco,1428,2,4,2,3,1,2,1,1,4,4,5,3,5,1,0,17.0,neutral or dissatisfied
9004,32347,Female,disloyal Customer,20,Business travel,Eco,101,0,4,0,4,2,0,1,2,5,5,3,1,5,2,4,9.0,satisfied
9005,56627,Female,disloyal Customer,36,Business travel,Business,1065,3,4,4,3,2,4,1,2,4,5,5,4,4,2,0,0.0,neutral or dissatisfied
9006,87152,Male,disloyal Customer,26,Business travel,Business,946,4,4,4,1,2,4,2,2,3,4,5,5,4,2,0,0.0,satisfied
9007,58110,Male,Loyal Customer,18,Personal Travel,Eco,612,1,4,1,3,1,1,1,1,4,3,5,3,4,1,15,3.0,neutral or dissatisfied
9008,4253,Male,Loyal Customer,41,Business travel,Eco Plus,1020,2,4,4,4,2,2,2,2,1,3,3,2,3,2,0,14.0,neutral or dissatisfied
9009,61935,Male,Loyal Customer,39,Business travel,Business,2584,2,2,2,2,5,5,5,5,5,5,5,5,5,5,0,0.0,satisfied
9010,28551,Male,Loyal Customer,33,Personal Travel,Eco,2677,1,2,2,3,4,2,4,4,1,4,4,2,3,4,0,0.0,neutral or dissatisfied
9011,82789,Male,Loyal Customer,60,Personal Travel,Eco,231,2,4,2,4,3,2,3,3,3,4,3,2,3,3,23,11.0,neutral or dissatisfied
9012,82136,Male,disloyal Customer,24,Business travel,Eco,237,4,1,4,4,3,4,4,3,3,2,3,4,3,3,0,0.0,neutral or dissatisfied
9013,85005,Female,disloyal Customer,27,Business travel,Eco,1364,3,3,3,3,1,3,1,1,4,1,3,3,4,1,4,0.0,neutral or dissatisfied
9014,63126,Female,Loyal Customer,46,Business travel,Business,337,3,3,2,3,5,5,4,4,4,4,4,5,4,5,0,0.0,satisfied
9015,115622,Female,Loyal Customer,53,Business travel,Business,3693,1,1,1,1,1,4,3,1,1,1,1,1,1,3,0,0.0,neutral or dissatisfied
9016,112121,Male,Loyal Customer,51,Business travel,Business,977,4,4,4,4,2,4,4,4,4,4,4,3,4,4,13,5.0,satisfied
9017,119788,Female,Loyal Customer,32,Business travel,Business,912,4,4,4,4,4,4,4,4,3,4,4,4,5,4,0,0.0,satisfied
9018,21563,Female,Loyal Customer,59,Business travel,Eco Plus,164,5,4,4,4,5,2,3,4,4,5,4,3,4,5,0,0.0,satisfied
9019,43882,Female,disloyal Customer,24,Business travel,Eco,144,4,4,4,4,4,4,4,4,1,3,4,2,4,4,0,24.0,neutral or dissatisfied
9020,98961,Female,disloyal Customer,22,Business travel,Eco,479,2,1,3,3,3,3,3,3,2,1,3,4,3,3,22,20.0,neutral or dissatisfied
9021,108482,Female,disloyal Customer,15,Business travel,Eco,570,2,0,2,4,3,2,3,3,3,2,3,2,3,3,3,12.0,neutral or dissatisfied
9022,108115,Male,Loyal Customer,46,Business travel,Business,2139,2,2,2,2,3,4,4,4,4,4,4,5,4,4,0,0.0,satisfied
9023,2873,Male,Loyal Customer,68,Personal Travel,Eco,475,4,5,4,3,4,4,4,4,1,3,5,4,4,4,0,20.0,neutral or dissatisfied
9024,118972,Female,Loyal Customer,65,Personal Travel,Eco,570,0,4,1,2,2,5,5,2,2,1,2,3,2,4,0,0.0,satisfied
9025,17740,Female,Loyal Customer,23,Business travel,Business,383,2,3,3,3,2,2,2,2,4,5,3,3,3,2,0,0.0,neutral or dissatisfied
9026,119613,Female,Loyal Customer,45,Business travel,Business,1979,2,2,2,2,5,5,5,4,4,4,4,5,4,4,0,0.0,satisfied
9027,49283,Male,disloyal Customer,37,Business travel,Eco,337,3,0,3,3,2,3,2,2,3,2,4,4,5,2,0,0.0,neutral or dissatisfied
9028,89436,Male,Loyal Customer,50,Personal Travel,Eco,151,2,5,2,3,5,2,5,5,3,5,4,3,5,5,1,0.0,neutral or dissatisfied
9029,7162,Male,Loyal Customer,49,Business travel,Business,2890,1,1,1,1,3,5,5,5,5,5,4,5,5,3,68,81.0,satisfied
9030,26547,Female,Loyal Customer,53,Personal Travel,Eco,990,3,5,3,3,3,5,4,5,5,3,2,3,5,5,0,0.0,neutral or dissatisfied
9031,42251,Male,disloyal Customer,48,Business travel,Eco,838,2,2,2,4,5,2,5,5,3,2,3,3,3,5,25,25.0,neutral or dissatisfied
9032,43502,Male,Loyal Customer,37,Personal Travel,Eco,679,2,5,2,2,2,4,4,4,5,5,4,4,3,4,174,161.0,neutral or dissatisfied
9033,49549,Female,Loyal Customer,43,Business travel,Business,373,1,1,1,1,5,3,3,4,4,4,4,1,4,4,0,0.0,satisfied
9034,43930,Male,Loyal Customer,54,Personal Travel,Eco,255,2,5,2,2,1,2,2,1,3,3,4,3,4,1,0,0.0,neutral or dissatisfied
9035,47685,Male,Loyal Customer,46,Personal Travel,Eco,1211,2,1,1,3,1,1,1,1,1,5,4,3,4,1,46,38.0,neutral or dissatisfied
9036,122869,Male,Loyal Customer,30,Business travel,Business,2015,1,1,3,1,4,4,4,4,3,1,4,5,2,4,55,33.0,satisfied
9037,43637,Female,Loyal Customer,36,Business travel,Business,1676,4,4,4,4,3,4,5,5,5,5,5,4,5,3,0,5.0,satisfied
9038,99759,Female,Loyal Customer,64,Personal Travel,Eco,255,2,3,2,3,5,2,2,4,4,2,4,3,4,3,0,0.0,neutral or dissatisfied
9039,40908,Male,Loyal Customer,44,Personal Travel,Eco,541,4,5,4,3,1,4,1,1,2,4,5,5,2,1,8,0.0,neutral or dissatisfied
9040,80786,Male,Loyal Customer,40,Business travel,Business,3070,2,2,2,2,2,5,4,4,4,4,4,3,4,5,4,0.0,satisfied
9041,45975,Female,Loyal Customer,21,Personal Travel,Business,483,1,0,1,1,1,1,1,1,3,5,4,4,4,1,0,12.0,neutral or dissatisfied
9042,57359,Female,Loyal Customer,64,Personal Travel,Eco,236,3,5,3,2,5,4,5,4,4,3,4,5,4,5,53,48.0,neutral or dissatisfied
9043,23815,Male,Loyal Customer,39,Personal Travel,Eco,374,1,5,1,3,3,1,3,3,5,5,2,4,2,3,0,0.0,neutral or dissatisfied
9044,74971,Female,Loyal Customer,43,Personal Travel,Eco,2446,2,4,1,3,2,3,3,4,4,1,4,3,4,4,0,0.0,neutral or dissatisfied
9045,34988,Female,Loyal Customer,19,Personal Travel,Eco Plus,273,3,2,3,3,1,3,1,1,1,2,2,2,3,1,0,0.0,neutral or dissatisfied
9046,25806,Male,Loyal Customer,44,Business travel,Eco Plus,762,4,3,3,3,4,4,4,4,1,5,4,2,4,4,32,53.0,satisfied
9047,89609,Female,Loyal Customer,37,Business travel,Business,1089,5,5,5,5,3,5,5,4,4,4,4,5,4,4,0,0.0,satisfied
9048,53288,Female,disloyal Customer,25,Business travel,Eco,811,3,3,3,3,4,3,4,4,1,2,1,4,2,4,9,0.0,neutral or dissatisfied
9049,29600,Male,Loyal Customer,69,Business travel,Eco,1533,3,3,3,3,3,3,3,3,4,1,4,4,3,3,0,14.0,neutral or dissatisfied
9050,128874,Male,disloyal Customer,38,Business travel,Business,2454,3,4,4,1,4,2,2,5,5,5,5,2,3,2,0,0.0,neutral or dissatisfied
9051,100386,Male,Loyal Customer,66,Personal Travel,Eco,1034,3,4,2,2,2,2,2,2,4,2,5,3,5,2,22,9.0,neutral or dissatisfied
9052,35424,Female,Loyal Customer,61,Personal Travel,Eco,1041,0,4,0,3,4,4,4,4,4,0,4,5,4,3,0,0.0,satisfied
9053,29727,Female,Loyal Customer,34,Business travel,Eco Plus,2797,3,1,1,1,4,3,3,5,2,4,2,3,3,3,37,29.0,satisfied
9054,26138,Male,Loyal Customer,23,Business travel,Business,1907,3,3,3,3,4,4,4,4,1,3,2,3,1,4,0,0.0,satisfied
9055,129058,Female,Loyal Customer,61,Personal Travel,Eco,1846,0,3,0,4,1,3,3,4,4,0,3,2,4,3,0,0.0,satisfied
9056,79178,Male,Loyal Customer,46,Business travel,Business,2422,4,4,3,4,2,4,4,4,4,4,4,5,4,5,26,18.0,satisfied
9057,100944,Female,Loyal Customer,52,Business travel,Business,1204,4,4,4,4,5,4,4,4,4,4,4,4,4,3,10,28.0,satisfied
9058,18597,Female,disloyal Customer,29,Business travel,Eco,305,2,4,2,4,5,2,5,5,2,4,3,2,3,5,39,30.0,neutral or dissatisfied
9059,56948,Female,Loyal Customer,27,Business travel,Business,2454,4,2,2,2,4,4,4,3,2,3,2,4,3,4,0,0.0,neutral or dissatisfied
9060,5524,Male,disloyal Customer,20,Business travel,Eco,431,2,0,1,3,2,1,2,2,4,3,5,4,5,2,0,0.0,neutral or dissatisfied
9061,127152,Female,Loyal Customer,53,Personal Travel,Eco,646,1,4,1,2,5,2,1,4,4,1,4,5,4,2,0,0.0,neutral or dissatisfied
9062,128074,Female,Loyal Customer,56,Business travel,Business,2917,1,1,1,1,5,5,5,5,2,5,5,5,5,5,54,45.0,satisfied
9063,110327,Female,Loyal Customer,40,Business travel,Business,925,5,5,5,5,4,5,5,5,5,5,5,3,5,4,0,0.0,satisfied
9064,4137,Female,disloyal Customer,23,Business travel,Eco,544,1,4,1,3,3,1,3,3,3,4,3,1,3,3,0,7.0,neutral or dissatisfied
9065,109974,Male,Loyal Customer,18,Personal Travel,Eco,1204,2,3,2,3,4,2,4,4,4,4,1,3,1,4,62,49.0,neutral or dissatisfied
9066,24932,Male,Loyal Customer,50,Personal Travel,Eco,762,2,4,2,4,1,2,1,1,4,2,5,5,4,1,14,18.0,neutral or dissatisfied
9067,51803,Female,Loyal Customer,29,Personal Travel,Eco,370,4,3,4,2,4,4,4,4,3,4,4,3,2,4,0,0.0,neutral or dissatisfied
9068,76065,Male,Loyal Customer,13,Business travel,Business,1769,1,1,1,1,4,4,4,4,4,5,5,4,4,4,22,66.0,satisfied
9069,86720,Male,Loyal Customer,79,Business travel,Eco,247,4,1,1,1,5,4,5,5,4,3,4,3,5,5,0,0.0,satisfied
9070,57511,Male,Loyal Customer,55,Business travel,Business,2729,0,5,0,5,5,2,4,1,1,1,1,4,1,4,0,6.0,satisfied
9071,26393,Male,Loyal Customer,48,Business travel,Business,3493,5,1,5,5,2,3,5,5,5,5,5,5,5,5,0,0.0,satisfied
9072,123274,Male,Loyal Customer,15,Personal Travel,Eco,328,1,5,4,3,1,4,1,1,4,5,5,5,5,1,0,0.0,neutral or dissatisfied
9073,20708,Female,Loyal Customer,8,Business travel,Eco Plus,779,4,5,5,5,4,1,4,2,2,3,3,4,2,4,244,259.0,neutral or dissatisfied
9074,121466,Female,Loyal Customer,15,Personal Travel,Eco,331,3,4,3,5,4,3,4,4,3,1,2,2,3,4,4,16.0,neutral or dissatisfied
9075,93996,Female,Loyal Customer,53,Business travel,Business,3935,0,0,0,3,5,5,4,4,4,4,4,5,4,4,0,0.0,satisfied
9076,47448,Female,disloyal Customer,35,Business travel,Eco,590,1,2,1,3,3,1,3,3,3,2,4,4,3,3,24,43.0,neutral or dissatisfied
9077,23733,Female,Loyal Customer,55,Business travel,Eco,771,1,4,4,4,3,3,3,1,1,1,1,2,1,3,0,0.0,neutral or dissatisfied
9078,57014,Female,Loyal Customer,24,Personal Travel,Eco,2565,2,5,2,2,2,4,2,5,5,3,2,2,5,2,4,0.0,neutral or dissatisfied
9079,89555,Female,Loyal Customer,38,Business travel,Business,1010,3,3,3,3,5,4,5,4,4,4,4,4,4,4,0,0.0,satisfied
9080,113256,Female,Loyal Customer,42,Business travel,Business,2977,2,2,2,2,4,4,4,5,5,4,5,5,5,5,0,0.0,satisfied
9081,70795,Female,Loyal Customer,56,Business travel,Business,328,2,2,4,2,2,5,5,5,5,5,5,1,5,5,0,0.0,satisfied
9082,82127,Male,Loyal Customer,33,Business travel,Business,2519,4,4,4,4,4,4,4,3,5,1,2,4,4,4,0,4.0,satisfied
9083,123070,Female,Loyal Customer,50,Business travel,Business,2657,2,2,2,2,5,5,4,4,4,4,4,3,4,3,0,0.0,satisfied
9084,14510,Male,Loyal Customer,60,Personal Travel,Eco,328,0,2,0,3,1,0,1,1,1,5,3,2,3,1,0,0.0,satisfied
9085,8717,Male,Loyal Customer,55,Personal Travel,Eco,280,3,4,3,4,3,3,3,3,3,4,3,1,3,3,52,63.0,neutral or dissatisfied
9086,92207,Male,Loyal Customer,48,Personal Travel,Eco,1956,3,4,3,3,3,3,3,3,4,4,3,4,4,3,0,0.0,neutral or dissatisfied
9087,128957,Male,Loyal Customer,52,Business travel,Business,414,5,5,5,5,3,5,5,5,5,4,5,5,5,3,2,0.0,satisfied
9088,17381,Male,disloyal Customer,20,Business travel,Eco,637,4,0,4,2,4,4,4,4,4,4,4,3,4,4,0,0.0,neutral or dissatisfied
9089,16400,Male,Loyal Customer,61,Personal Travel,Eco,533,1,5,1,3,2,1,1,2,4,4,4,5,4,2,34,29.0,neutral or dissatisfied
9090,68448,Female,disloyal Customer,49,Business travel,Business,1067,1,0,0,2,4,1,4,4,5,2,4,4,4,4,0,0.0,neutral or dissatisfied
9091,87992,Female,Loyal Customer,57,Business travel,Business,646,4,4,4,4,2,4,4,4,4,4,4,3,4,5,0,2.0,satisfied
9092,16922,Male,Loyal Customer,66,Personal Travel,Business,820,3,5,3,2,1,1,3,3,3,3,3,5,3,1,40,77.0,neutral or dissatisfied
9093,82465,Female,Loyal Customer,55,Personal Travel,Eco,502,4,5,4,3,3,5,5,5,5,4,5,4,5,4,0,22.0,neutral or dissatisfied
9094,83279,Female,Loyal Customer,50,Personal Travel,Eco,1979,2,4,2,4,5,5,3,4,4,2,4,4,4,2,8,48.0,neutral or dissatisfied
9095,49083,Male,disloyal Customer,57,Business travel,Eco,250,3,5,3,3,5,3,5,5,2,4,3,3,5,5,0,0.0,neutral or dissatisfied
9096,29223,Male,Loyal Customer,44,Business travel,Business,434,4,5,5,5,3,3,4,4,4,4,4,4,4,2,9,2.0,neutral or dissatisfied
9097,128167,Female,disloyal Customer,22,Business travel,Eco,928,3,3,3,3,1,3,1,1,4,5,4,4,5,1,12,0.0,satisfied
9098,2942,Female,disloyal Customer,24,Business travel,Business,737,5,4,5,3,5,5,4,5,3,3,5,3,5,5,22,43.0,satisfied
9099,22631,Female,Loyal Customer,38,Personal Travel,Eco,300,3,3,1,4,2,1,3,2,1,3,3,4,3,2,0,0.0,neutral or dissatisfied
9100,17413,Female,disloyal Customer,41,Business travel,Business,351,2,2,2,2,1,2,1,1,3,4,5,5,1,1,10,0.0,satisfied
9101,104964,Male,Loyal Customer,41,Business travel,Business,3108,3,3,3,3,2,4,5,4,4,4,4,3,4,5,17,22.0,satisfied
9102,80511,Male,Loyal Customer,15,Personal Travel,Eco,1749,3,3,3,3,3,3,4,3,2,1,4,3,4,3,0,0.0,neutral or dissatisfied
9103,114330,Female,Loyal Customer,70,Personal Travel,Eco,862,3,4,3,5,3,2,1,1,1,3,2,1,1,5,0,0.0,neutral or dissatisfied
9104,114693,Male,disloyal Customer,26,Business travel,Business,373,5,0,5,2,2,5,2,2,4,5,5,3,5,2,48,48.0,satisfied
9105,40662,Male,Loyal Customer,35,Business travel,Business,590,3,3,3,3,1,3,3,3,3,3,3,2,3,4,0,0.0,neutral or dissatisfied
9106,70374,Female,Loyal Customer,49,Personal Travel,Eco,1145,2,5,2,2,4,3,5,2,2,2,2,3,2,3,0,0.0,neutral or dissatisfied
9107,129814,Male,Loyal Customer,49,Personal Travel,Eco,337,2,2,2,3,3,2,3,3,2,2,3,1,3,3,0,0.0,neutral or dissatisfied
9108,71069,Female,Loyal Customer,25,Personal Travel,Eco,978,1,5,1,2,1,1,1,1,5,3,4,5,4,1,0,0.0,neutral or dissatisfied
9109,2713,Male,Loyal Customer,32,Personal Travel,Eco,562,3,3,3,1,1,3,4,1,3,5,1,1,5,1,0,0.0,neutral or dissatisfied
9110,110021,Female,Loyal Customer,66,Personal Travel,Eco,1204,4,1,4,3,3,4,3,4,4,4,4,4,4,3,56,38.0,neutral or dissatisfied
9111,121551,Female,Loyal Customer,43,Business travel,Business,1764,4,4,4,4,4,4,4,4,4,4,4,5,4,3,0,0.0,satisfied
9112,125402,Male,Loyal Customer,43,Personal Travel,Eco,1440,3,4,3,4,3,3,3,3,4,4,4,4,4,3,0,0.0,neutral or dissatisfied
9113,29435,Female,Loyal Customer,38,Business travel,Business,421,3,4,3,3,2,5,5,4,4,5,4,3,4,3,0,6.0,satisfied
9114,31101,Female,Loyal Customer,11,Personal Travel,Eco,1014,4,4,4,4,3,4,1,3,3,3,2,2,4,3,0,0.0,neutral or dissatisfied
9115,118586,Male,Loyal Customer,51,Business travel,Eco,621,4,1,2,2,4,4,4,4,1,4,3,1,3,4,17,10.0,neutral or dissatisfied
9116,23804,Male,disloyal Customer,44,Business travel,Eco,304,1,2,1,4,5,1,5,5,4,3,4,1,3,5,34,36.0,neutral or dissatisfied
9117,97288,Male,disloyal Customer,27,Business travel,Business,843,3,3,3,3,1,3,1,1,5,5,5,3,5,1,17,14.0,neutral or dissatisfied
9118,56683,Female,Loyal Customer,57,Personal Travel,Eco,937,1,5,1,1,5,5,4,4,4,1,5,4,4,5,3,0.0,neutral or dissatisfied
9119,39243,Female,Loyal Customer,39,Business travel,Eco,160,4,3,3,3,4,4,4,4,3,4,2,5,4,4,0,0.0,satisfied
9120,6460,Male,Loyal Customer,41,Business travel,Eco Plus,213,4,3,4,3,4,4,4,4,2,5,4,2,3,4,21,19.0,neutral or dissatisfied
9121,58300,Male,Loyal Customer,13,Personal Travel,Eco Plus,678,2,5,2,4,5,2,1,5,3,3,5,3,4,5,10,16.0,neutral or dissatisfied
9122,118260,Female,Loyal Customer,12,Personal Travel,Eco,1972,3,1,3,4,3,3,3,3,2,1,3,3,3,3,39,28.0,neutral or dissatisfied
9123,73841,Female,Loyal Customer,28,Business travel,Business,1709,2,2,2,2,4,4,4,4,3,2,5,5,5,4,3,0.0,satisfied
9124,18276,Male,Loyal Customer,40,Business travel,Eco Plus,137,4,1,1,1,4,4,4,4,4,4,3,5,5,4,56,39.0,satisfied
9125,126301,Male,Loyal Customer,40,Personal Travel,Eco,328,2,0,2,1,2,2,2,2,3,5,4,4,5,2,1,8.0,neutral or dissatisfied
9126,31120,Female,Loyal Customer,27,Business travel,Eco,991,3,5,5,5,3,4,3,3,1,2,1,5,1,3,75,59.0,satisfied
9127,56973,Female,Loyal Customer,25,Personal Travel,Eco,2565,2,4,2,1,2,3,3,2,5,1,4,3,2,3,96,98.0,neutral or dissatisfied
9128,92736,Male,Loyal Customer,42,Business travel,Business,1276,3,1,1,1,5,3,3,3,3,3,3,3,3,2,0,0.0,neutral or dissatisfied
9129,5878,Male,Loyal Customer,42,Business travel,Business,1757,3,3,3,3,4,4,4,3,2,5,5,4,3,4,237,303.0,satisfied
9130,11285,Male,Loyal Customer,29,Personal Travel,Eco,270,2,0,2,1,3,2,3,3,4,4,5,3,4,3,0,0.0,neutral or dissatisfied
9131,122636,Female,Loyal Customer,32,Business travel,Business,3756,2,2,3,2,5,5,5,5,3,4,4,5,4,5,0,0.0,satisfied
9132,94800,Female,Loyal Customer,29,Business travel,Business,2335,3,4,4,4,3,3,3,3,1,3,4,2,3,3,4,6.0,neutral or dissatisfied
9133,9419,Male,disloyal Customer,28,Business travel,Business,362,5,5,5,3,5,5,5,5,5,2,5,3,4,5,0,0.0,satisfied
9134,70233,Male,Loyal Customer,43,Business travel,Business,1068,2,2,2,2,2,4,4,4,4,4,4,5,4,4,0,0.0,satisfied
9135,122587,Female,Loyal Customer,39,Business travel,Business,3795,1,1,2,1,2,4,5,5,5,5,5,4,5,5,0,0.0,satisfied
9136,38817,Male,Loyal Customer,26,Personal Travel,Eco,353,1,5,1,1,3,1,3,3,1,2,1,4,3,3,0,0.0,neutral or dissatisfied
9137,119486,Female,Loyal Customer,23,Business travel,Eco,814,3,5,4,4,3,3,4,3,3,4,3,4,4,3,34,24.0,neutral or dissatisfied
9138,65023,Male,Loyal Customer,70,Personal Travel,Eco,190,3,3,3,3,5,3,1,5,3,2,2,4,2,5,12,4.0,neutral or dissatisfied
9139,11633,Female,disloyal Customer,26,Business travel,Business,835,3,3,3,4,3,3,3,3,4,3,4,4,5,3,1,0.0,neutral or dissatisfied
9140,88840,Male,Loyal Customer,44,Personal Travel,Eco Plus,404,4,4,4,3,3,4,3,3,3,4,5,5,4,3,0,0.0,neutral or dissatisfied
9141,35471,Female,Loyal Customer,33,Personal Travel,Eco,1069,2,5,3,1,5,3,2,5,3,4,4,4,4,5,26,50.0,neutral or dissatisfied
9142,97123,Female,disloyal Customer,25,Business travel,Eco,1242,3,3,3,4,5,3,5,5,2,5,4,1,3,5,51,44.0,neutral or dissatisfied
9143,15424,Male,disloyal Customer,22,Business travel,Eco,377,2,0,2,3,5,2,5,5,2,2,3,1,3,5,6,10.0,neutral or dissatisfied
9144,271,Male,disloyal Customer,35,Business travel,Business,802,2,1,1,3,4,1,4,4,4,2,3,3,4,4,0,2.0,neutral or dissatisfied
9145,3859,Female,Loyal Customer,31,Personal Travel,Eco Plus,650,1,3,1,4,2,1,2,2,4,1,1,1,4,2,0,0.0,neutral or dissatisfied
9146,29480,Male,Loyal Customer,20,Business travel,Business,1107,1,1,1,1,3,3,3,3,5,4,1,1,2,3,0,0.0,satisfied
9147,124537,Female,Loyal Customer,53,Business travel,Business,1276,3,3,3,3,5,5,4,3,3,3,3,5,3,3,0,0.0,satisfied
9148,64924,Male,Loyal Customer,48,Business travel,Eco,469,2,4,4,4,2,2,2,2,4,2,2,4,3,2,0,0.0,neutral or dissatisfied
9149,127706,Female,Loyal Customer,60,Business travel,Business,2315,2,2,2,2,5,4,4,4,4,4,4,3,4,5,0,0.0,satisfied
9150,88645,Female,Loyal Customer,63,Personal Travel,Eco,594,4,4,4,3,3,2,2,3,3,4,3,5,3,5,0,0.0,satisfied
9151,94909,Female,Loyal Customer,36,Business travel,Eco,239,3,2,2,2,3,3,3,3,3,5,4,4,3,3,5,1.0,satisfied
9152,89945,Male,Loyal Customer,54,Personal Travel,Eco,1501,1,4,1,2,3,1,3,3,3,4,5,4,5,3,0,1.0,neutral or dissatisfied
9153,32233,Male,Loyal Customer,51,Business travel,Business,3188,2,2,2,2,2,3,5,4,4,4,5,4,4,5,0,0.0,satisfied
9154,94164,Female,Loyal Customer,50,Business travel,Business,3705,4,4,4,4,4,5,4,4,4,4,4,4,4,5,0,0.0,satisfied
9155,596,Female,Loyal Customer,44,Business travel,Business,89,1,1,1,1,2,4,5,4,4,4,4,4,4,5,25,23.0,satisfied
9156,118125,Male,Loyal Customer,65,Personal Travel,Eco,1506,1,4,1,4,2,1,2,2,4,2,3,1,3,2,19,4.0,neutral or dissatisfied
9157,66335,Male,disloyal Customer,54,Business travel,Business,986,1,1,1,3,1,1,1,1,5,2,5,3,5,1,0,0.0,neutral or dissatisfied
9158,8128,Male,Loyal Customer,32,Business travel,Business,3952,0,0,0,4,1,1,1,1,5,3,5,3,5,1,0,0.0,satisfied
9159,94090,Female,Loyal Customer,39,Personal Travel,Business,239,1,5,1,1,4,5,5,3,3,1,5,4,3,4,0,0.0,neutral or dissatisfied
9160,3992,Female,Loyal Customer,50,Business travel,Business,479,4,4,4,4,4,5,4,5,5,5,5,4,5,3,0,10.0,satisfied
9161,129017,Female,disloyal Customer,25,Business travel,Eco,752,1,1,1,3,1,1,1,2,5,4,3,1,2,1,1,0.0,neutral or dissatisfied
9162,88029,Male,Loyal Customer,59,Business travel,Business,2170,2,2,2,2,4,4,5,5,5,5,5,3,5,4,0,0.0,satisfied
9163,22026,Male,Loyal Customer,33,Business travel,Eco Plus,448,5,1,1,1,5,5,5,5,5,4,2,1,1,5,0,0.0,satisfied
9164,2468,Female,Loyal Customer,58,Personal Travel,Eco,773,1,2,1,3,4,4,4,1,1,1,1,3,1,4,5,0.0,neutral or dissatisfied
9165,90114,Male,Loyal Customer,24,Business travel,Business,3990,1,1,4,1,3,4,3,3,3,2,5,5,5,3,0,0.0,satisfied
9166,128257,Female,Loyal Customer,32,Business travel,Business,325,2,2,2,2,5,5,5,5,5,5,5,4,5,5,0,0.0,satisfied
9167,125749,Female,Loyal Customer,70,Personal Travel,Business,861,4,5,4,4,5,5,5,5,5,4,5,4,5,5,0,33.0,neutral or dissatisfied
9168,71597,Female,Loyal Customer,43,Business travel,Business,2730,4,5,5,5,1,4,3,4,4,4,4,2,4,2,0,6.0,neutral or dissatisfied
9169,42116,Male,Loyal Customer,50,Business travel,Eco,898,1,1,2,1,1,1,1,1,1,2,4,1,4,1,0,0.0,neutral or dissatisfied
9170,8918,Male,disloyal Customer,24,Business travel,Eco,661,4,0,3,4,4,3,4,4,4,2,5,4,4,4,0,0.0,neutral or dissatisfied
9171,43863,Male,Loyal Customer,38,Business travel,Business,1766,0,5,0,4,5,4,2,3,3,3,3,5,3,2,0,0.0,satisfied
9172,66004,Male,Loyal Customer,42,Business travel,Business,2211,2,2,2,2,4,4,5,5,5,4,5,5,5,5,0,0.0,satisfied
9173,73030,Male,Loyal Customer,37,Personal Travel,Eco,1096,2,1,2,1,2,2,1,2,1,1,1,3,2,2,0,0.0,neutral or dissatisfied
9174,120773,Female,disloyal Customer,30,Business travel,Eco,678,2,2,2,4,1,2,1,1,1,3,3,4,3,1,5,22.0,neutral or dissatisfied
9175,35517,Female,Loyal Customer,38,Personal Travel,Eco,1144,4,5,5,1,3,5,3,3,5,4,3,4,4,3,0,0.0,neutral or dissatisfied
9176,49647,Male,Loyal Customer,61,Business travel,Eco,337,5,3,3,3,5,5,5,5,4,1,3,5,5,5,23,20.0,satisfied
9177,125762,Male,Loyal Customer,51,Business travel,Business,920,1,1,2,1,3,3,3,4,4,4,4,3,5,3,199,197.0,satisfied
9178,2904,Female,Loyal Customer,45,Personal Travel,Eco,491,2,5,2,5,4,4,4,2,2,2,2,4,2,5,95,104.0,neutral or dissatisfied
9179,124382,Male,Loyal Customer,55,Personal Travel,Eco,808,0,3,0,1,4,0,4,4,3,1,3,3,3,4,0,0.0,satisfied
9180,123280,Female,Loyal Customer,52,Personal Travel,Eco,328,3,2,3,3,1,3,3,3,3,3,3,4,3,3,21,11.0,neutral or dissatisfied
9181,75122,Male,disloyal Customer,43,Business travel,Business,1744,3,3,3,3,2,3,1,2,3,2,4,4,4,2,0,0.0,satisfied
